data,0.01950059
se,0.01339675
mining,0.0097503
pro,0.0084027
data_mining,0.0084027
rs,0.00523187
jmp,0.00380499
led,0.00309156
software,0.00309156
conference,0.00277447
learn,0.00277447
roc,0.00261593
mac,0.00245739
process,0.00237812
language,0.00229885
cover,0.00229885
ai,0.00221958
learning,0.00221958
machine,0.00182323
set,0.00182323
analysis,0.00182323
analytic,0.00174396
analytics,0.00166468
pattern,0.00166468
machine_learning,0.00158541
patterns,0.00158541
sas,0.00158541
knowledge,0.00158541
app,0.00150614
database,0.00150614
tool,0.00142687
form,0.0013476
discovery,0.0013476
sig,0.00126833
term,0.00118906
graph,0.00118906
program,0.00118906
version,0.00118906
mining_software,0.00118906
knowledge_discovery,0.00118906
provide,0.00118906
data_set,0.00118906
kdd,0.00118906
europe,0.00118906
model,0.00110979
statistica,0.00110979
user,0.00110979
method,0.00110979
support,0.00110979
processing,0.00110979
miner,0.00103052
national,0.00103052
unit,0.00103052
statistical,0.00103052
source,0.00103052
predict,0.00103052
tools,9.5125E-4
data_mining_software,9.5125E-4
algorithm,9.5125E-4
privacy,9.5125E-4
law,9.5125E-4
provided,8.7198E-4
jsl,8.7198E-4
copyright,8.7198E-4
individual,8.7198E-4
programming,8.7198E-4
large,8.7198E-4
text,7.9271E-4
international,7.9271E-4
standard,7.9271E-4
mb,7.9271E-4
predictive,7.9271E-4
methods,7.9271E-4
visual,7.9271E-4
rate,7.9271E-4
business,7.9271E-4
net,7.9271E-4
project,7.9271E-4
structure,7.1344E-4
als,7.1344E-4
algorithms,7.1344E-4
international_conference,7.1344E-4
interface,7.1344E-4
programming_language,7.1344E-4
report,7.1344E-4
intelligence,7.1344E-4
market,6.3417E-4
class,6.3417E-4
users,6.3417E-4
bases,6.3417E-4
content,6.3417E-4
computing,6.3417E-4
situation,6.3417E-4
discovery_data,6.3417E-4
data_miner,6.3417E-4
knowledge_discovery_data,6.3417E-4
works,6.3417E-4
predictive_analytics,6.3417E-4
written,6.3417E-4
step,6.3417E-4
task,6.3417E-4
library,6.3417E-4
extract,6.3417E-4
refer,6.3417E-4
applied,5.5489E-4
scripting_language,5.5489E-4
data_sets,5.5489E-4
test,5.5489E-4
data_mining_knowledge,5.5489E-4
conference_data,5.5489E-4
preprocessing,5.5489E-4
sets,5.5489E-4
individuals,5.5489E-4
computer,5.5489E-4
data_mining_tool,5.5489E-4
data_mining_knowledge_discovery,5.5489E-4
engine,5.5489E-4
mining_knowledge,5.5489E-4
databases,5.5489E-4
data_mining_algorithm,5.5489E-4
scripting,5.5489E-4
opennn,5.5489E-4
mining_tool,5.5489E-4
mining_knowledge_discovery,5.5489E-4
mining_algorithm,5.5489E-4
european,5.5489E-4
cluster,4.7562E-4
graphics,4.7562E-4
rule,4.7562E-4
data_analysis,4.7562E-4
management,4.7562E-4
crispdm,4.7562E-4
united,4.7562E-4
require,4.7562E-4
terms,4.7562E-4
mining_software_provided,4.7562E-4
jmp_jmp,4.7562E-4
data_mining_software_provided,4.7562E-4
visualization,4.7562E-4
artificial,4.7562E-4
purpose,4.7562E-4
survey,4.7562E-4
artificial_intelligence,4.7562E-4
sigkdd,4.7562E-4
conference_data_mining,4.7562E-4
general,4.7562E-4
lua,4.7562E-4
science,4.7562E-4
original,4.7562E-4
omics,4.7562E-4
states,4.7562E-4
