1,289,Databases,1.0
1,248,Meta-advertising,0.9966943114972366
1,247,Interactive_advertising,0.9964078414351656
1,183,DSENG05_Security_Service_Management,0.9956101429617471
1,212,DSENG05_DS1,0.9899798002967996
1,48,Executive_search_firms,0.9852124923207141
1,293,database,0.9828021731264623
1,307,Pro-innovation_bias,0.9820704432465979
1,331,Transact-SQL,0.9819028716959021
1,302,productDevelopment,0.9807053470425381
1,35,Investment_theory,0.9805953269215544
1,288,Oracle_Database,0.980322121991699
1,137,DSENG05_DS2,0.9796889977147181
1,197,DSENG05_DS4,0.9787969061772943
1,21,Lists_of_mathematics_topics,0.9784212646923057
1,51,Employment_websites,0.9778415411701237
1,120,DSENG04_DB6,0.9769317712314892
1,280,DB6,0.9769317712314892
1,91,Job interview,0.9766497350846164
1,306,MarketPenetration,0.9765417024461367
1,82,Online_marketplace,0.9742471159491553
1,30,Financial_instrument,0.9740579889328206
1,84,E-commerce_credit_card_payment_system,0.9734879439969988
1,86,Digital_economy,0.973242307510941
1,245,Advertising,0.9729413643752209
1,32,Financial_market,0.972280800589593
1,118,DSRM04_Strategic_Planning,0.9716089046627086
1,50,Personality-job_fit_theory,0.9709180526956638
1,109,Primary_Research,0.9705779885184875
1,59,Cloud_Computing,0.9705777740719631
1,65,Cloud Computing,0.9705777740719631
1,193,DSDK03_The_Role_Of_Finance_In_The_Strategic-Planning_And_Decision-Making_Process,0.9701331279818006
1,34,FinancialRegulation,0.9692010860975181
1,192,DSDA04_DI,0.9691783342479906
1,138,DSDK01_Business_Process_Definition,0.9672139827584899
1,100,Secondary_research,0.9670986691145009
1,275,ODBMS,0.9666593168489064
1,165,DSENG04_DB1,0.9660097689118031
1,278,DB1,0.9660097689118031
1,291,NoSQL,0.9659775900313164
1,285,Microsoft_SQL_Server,0.9653817342408335
1,296,Elasticsearch,0.9634739693766528
1,215,DSDK03_Strategic_financial_management,0.963129336911977
1,303,VirtualProductDevelopment,0.9629307522600756
1,147,DSENG03_DM1,0.9624228793046661
1,161,DSDM03_DI1,0.9616384794769866
1,334,Computer_network,0.9610701643494579
1,249,Television_advertisement,0.9608170785355789
1,300,Time_toMarket,0.9600731982882427
1,132,DSDK06_Marketing,0.9594837648862137
1,308,Product,0.959387937249065
1,244,MarketingMix,0.9575830405962371
1,110,FrascatiDefinitionofResearch,0.9575080940636899
1,228,DSRM03_Frascati_Definition_Of_Research,0.9575080940636899
1,320,Java,0.9569663900230712
1,95,Corporate communication,0.9558711679920171
1,164,DSDM03_DI4,0.9558055031757982
1,111,SS,0.9548809614741671
1,116,DSRM02_SS,0.9548809614741671
1,304,Product_life-CycleManagement,0.9538510452354058
1,190,DSENG04_DB5,0.95378577836492
1,279,DB5,0.95378577836492
1,224,DSENG06_Operational_Reporting,0.9529200038805331
1,187,DSDM05_Digital_Preservation,0.951578223009834
1,149,DSRM04_Strategic_Plan_Into_Action,0.9493392721504422
1,85,Non-store_retailing,0.9491984097745279
1,243,Co-marketing,0.9490055263312315
1,36,Stock_Exchange,0.9486290821770239
1,25,Financial_services,0.9485124315550079
1,309,RequirementsManagement,0.948453011638966
1,33,Financial_market_efficiency,0.948365227848946
1,246,Mobile_marketing,0.9458189961890171
1,42,6_BASIC_STATISTICAL_TOOLS,0.945376601549265
1,220,DSDA02_Basic_Statistical_Tools,0.945376601549265
1,324,Scala,0.9451923019582867
1,119,DSDA06_Data_Visualization_Types,0.9451823314440362
1,53,Employment_agencies,0.9449253691714086
1,157,DSDM01_Data_Management_Sample_Plan,0.9435145317291115
1,298,db,0.9431040500711637
1,112,DSENG04_Relational_Non-Relational_Databases,0.9422168933925035
1,292,DSENG04_Relational_non-relational_databases,0.9422168933925035
1,96,ScholarlyMethod,0.9411926960597441
1,204,DSDM03_DI3,0.9402089013503258
1,277,RDBMS,0.9400772732037881
1,73,Octave,0.9399329167116914
1,235,Octave,0.9399329167116914
1,122,DSENG04_DB3,0.9394424751086686
1,294,DB3,0.9394424751086686
1,287,CouchDB,0.9394165476974754
1,286,IBM_DB2,0.9394084300909488
1,93,Service-oriented modeling,0.9392162501694234
1,153,DSDM06_Ethical_Issues_In_Data_Management,0.9390521408254046
1,250,Viral_marketing,0.9388279278346887
1,329,JavaScript,0.9381881789218127
1,254,Supervised_Learning,0.9381345002579202
1,255,Supervised Learning,0.9381345002579202
1,185,DSDK06_Analyse_Data_For_Marketing,0.9372041644845046
1,154,DSDM03_DI5,0.9370020921272478
1,92,Project management,0.9348724200342242
1,81,E-commerce,0.9345690800146076
1,28,CapitalMarket,0.9327630439598718
1,186,DSRM06_Ingenuity,0.931409825194528
1,259,Information_Retrieval,0.9312823819517235
1,263,Information Retrieval,0.9312823819517235
1,74,MATLAB,0.9310318960642487
1,236,MATLAB,0.9310318960642487
1,0,First_professional_degree,0.9295846277245173
1,97,UndergraduateResearch,0.929424803519846
1,202,DSDK03_The_Significance_Of_Management_Information_Systems_For_Enhancing_Strategic_And_Tactical_Planning,0.9292293285897456
1,226,DSDM05_Data_Format_Management,0.9292228331778937
1,79,Software,0.9289862604779447
1,241,Software,0.9289862604779447
1,57,Distributed Computing,0.9275023585708777
1,63,Distributed_Computing,0.9275023585708777
1,139,DSDM03_DI2,0.9271619580538283
1,225,DSDM02_DBMS-Data_Models,0.9265578525466677
1,61,Grid_computing,0.9246825166035415
1,62,Grid computing,0.9246825166035415
1,319,C++,0.9241327825442899
1,55,Onboarding,0.923521935561195
1,162,DSDK01_Business_Process,0.923223888556305
1,281,Database2,0.9231864141976073
1,172,DSDM03_Data_Collection_And_Integration,0.923024775230675
1,227,DSENG03_DM4,0.9221021731120866
1,150,DSDK04_Analytical_Support_Introduction,0.9210196342794605
1,310,C--,0.9209335003443182
1,115,DSRM06_Teaching_Creativity_And_Inventive_Problem_Solving_In_Science,0.9196674793089457
1,325,PL-SQL,0.9195040405940952
1,194,DSDM04_Data_Archaeology,0.9186557362648993
1,87,Business communication,0.9179733003557261
1,295,Database,0.9174335611884739
1,68,Git,0.9172811101262698
1,231,Git,0.9172811101262698
1,282,MonetDB,0.9166992005266844
1,210,DSENG04_DB4,0.9166187498260656
1,283,DB4,0.9166187498260656
1,56,Human_resource_consulting,0.9158672517618878
1,191,DSENG06_List_Of_Reporting_Software,0.9141159068171525
1,177,DSDK04_Analytical_Skill,0.9138563593890279
1,49,Executive_search,0.9138060662933946
1,99,IsOperationsResearchReallyResearch,0.9137270618464831
1,178,DSRM03_Is_Operations_Research_Really_Research,0.9137270618464831
1,67,JMP,0.9131733967676652
1,230,JMP,0.9131733967676652
1,106,DSRM06_Contribute_research_objectives,0.9131642918189858
1,223,DSRM05_Contribute_Research_Objectives,0.9131642918189858
1,195,DSDM01_Data_Management,0.9130764643084966
1,318,Ruby,0.9127295586835064
1,144,DSDA04_Data_Blending,0.9122322709317934
1,268,Statistical method,0.9119331856933965
1,271,Statistical_method,0.9119331856933965
1,98,RM2,0.9113039612951053
1,180,DSRM01_RM2,0.9113039612951053
1,213,DSRM06_Diffusion_Of_Innovations,0.9111024921978065
1,179,DSDK05_Analyse_Customer_Data,0.9108704348617805
1,39,A_Guide_to_Statistical_Techniques,0.9101591107036657
1,47,Summary_Table_for_Statistical_Techniques,0.9092260108537285
1,328,Software_architecture,0.908874229652582
1,317,Objective-C,0.9082343985118604
1,184,DSDM02_Database_Model,0.9081133264507458
1,54,Employment_agency,0.906872659356252
1,217,DSENG03_DM3,0.9058009436886166
1,326,Julia,0.9046145697659418
1,128,DSENG06_Analytic_Applications,0.9033378054038549
1,251,Video_commerce,0.9033266678369657
1,27,FinanceCapitalism,0.9030744640310052
1,11,Educational_specialist,0.9021730701085988
1,29,Mathematical_finance,0.9016846314457219
1,316,C_Sharp,0.8999873076799518
1,83,Types_of_e-commerce,0.8995395865710234
1,208,DSDM06_Intellectual_Property_Rights_In_Data_Management,0.8983820410881126
1,121,DSENG04_DB2,0.8982095848811322
1,274,DB2,0.8982095848811322
1,276,MySQL,0.8978419687143391
1,322,PHP,0.8973955480793812
1,171,DSDM01_Write_A_Data_Management_Plan,0.8972560274412149
1,297,PostgreSQL,0.8970707485477528
1,321,Objective-J,0.896915203640479
1,272,Apache_HBase,0.8953782724047855
1,173,DSENG03_Analysis_Tools_For_Decision_Making,0.8946558020287732
1,257,Clustering,0.8933963767611761
1,17,Biomedicine,0.8931655350871397
1,170,DSDA03_Better_Decisions_Through_Analytics,0.8923739651655079
1,12,Graduate_school,0.8912195583828851
1,301,New_product_development,0.8908599311312696
1,113,DSRM04_Developing_Strategic_And_Action_Plans,0.8895563961714164
1,88,Business Management,0.8881195941218677
1,89,Business,0.8879122043460822
1,105,DSRM02_Systematic_study,0.8875950884169667
1,155,DSRM02_Systematic_Study,0.8875950884169667
1,146,DSDM01_Data_Management_Curation,0.8875793738013211
1,175,DSDA06_Software_Visualization,0.8872876158006573
1,66,SAS,0.8869596044740353
1,229,SAS,0.8869596044740353
1,314,SAS,0.8869596044740353
1,58,Hortonworks,0.8862877904546904
1,221,DSDM01_Data_Management_Plan,0.882001470991135
1,45,Correlation,0.8814046392542153
1,168,DSDA02_Correlation,0.8814046392542153
1,37,Finance,0.8811543121027747
1,141,DSDA04_DB3,0.8810956418898116
1,38,Stock_Trader,0.8797007566016692
1,23,Mathematics,0.8794653841544379
1,72,Oracle Data Mining,0.8780421489491167
1,80,Oracle_Data_Mining,0.8780421489491167
1,234,Oracle Data Mining,0.8780421489491167
1,242,Oracle_Data_Mining,0.8780421489491167
1,125,DSDM04_Data_Governance,0.8780013341331726
1,313,pbdR,0.877860252266035
1,205,DSDM02_Data_Model,0.8764780908787881
1,290,SPARQL,0.8747520118790968
1,31,Corporate_finance,0.8745924987652803
1,222,DSENG03_DM2,0.8737949934025054
1,327,Python,0.8733720107064118
1,160,DSDA04_DB4,0.8725777233564713
1,131,DSDM02_Data_Modeling_101,0.8724107071591833
1,332,Software_developer,0.8718034150547394
1,90,Business Intelligence,0.8711961807133399
1,166,DSENG06_Dashboard_Business,0.8702965766164121
1,145,DSDM06_Ethical_Legal_And_Commercial_IPR,0.8663957005676733
1,311,C,0.8656861432026244
1,64,Hadoop,0.8628464036905349
1,284,Data_mart,0.8578279270859882
1,108,RM1,0.856258061332646
1,114,DSRM06_RM1,0.856258061332646
