1,172,Databases,1.0
1,130,Interactive_advertising,0.9958301200369182
1,131,Meta-advertising,0.995626667748845
1,48,Executive_search_firms,0.9881265715075975
1,33,Financial_market_efficiency,0.9853718592714102
1,103,DSRM01_Scientific_method,0.9834385795387733
1,176,database,0.9832977714671228
1,190,Pro-innovation_bias,0.9821054851138848
1,171,Oracle_Database,0.9795667727402391
1,21,Lists_of_mathematics_topics,0.9789338718334623
1,214,Transact-SQL,0.9784106806039629
1,51,Employment_websites,0.9777493269765126
1,35,Investment_theory,0.9756028479804753
1,185,productDevelopment,0.9755015971726554
1,189,MarketPenetration,0.9738254498401024
1,84,E-commerce_credit_card_payment_system,0.9733727032505318
1,30,Financial_instrument,0.972637039211825
1,82,Online_marketplace,0.9717313523909955
1,91,Job interview,0.970573571026801
1,128,Advertising,0.9697122083155825
1,50,Personality-job_fit_theory,0.9682661765243206
1,34,FinancialRegulation,0.9679049013867678
1,158,ODBMS,0.9678140819337367
1,59,Cloud_Computing,0.9675429871026111
1,65,Cloud Computing,0.9675429871026111
1,109,Primary_Research,0.9670820820581304
1,32,Financial_market,0.9658835612654261
1,100,Secondary_research,0.964751809012952
1,108,RM1,0.9635194446499141
1,168,Microsoft_SQL_Server,0.96280736987622
1,96,ScholarlyMethod,0.9620937829959866
1,179,Elasticsearch,0.9605021303665187
1,132,Television_advertisement,0.9579567735004768
1,161,DB1,0.9574347739445145
1,174,NoSQL,0.957392882407044
1,217,Computer_network,0.9566963536341374
1,42,6_BASIC_STATISTICAL_TOOLS,0.9565323103853373
1,186,VirtualProductDevelopment,0.9564696341541604
1,111,SS,0.9564129310019787
1,110,FrascatiDefinitionofResearch,0.9560956517020586
1,191,Product,0.9559613423599418
1,183,Time_toMarket,0.9552935130577637
1,203,Java,0.9541901591781403
1,127,MarketingMix,0.9533661461667094
1,25,Financial_services,0.9512287132911468
1,187,Product_life-CycleManagement,0.9507722614370426
1,53,Employment_agencies,0.9502517220613625
1,95,Corporate communication,0.9497076532252943
1,126,Co-marketing,0.9468139664133215
1,106,DSRM06_Contribute_research_objectives,0.946226156584072
1,207,Scala,0.9450439522089091
1,162,DB5,0.9447082217099575
1,85,Non-store_retailing,0.9441588835949039
1,98,RM2,0.9439952257580444
1,107,RMO,0.9423824904180576
1,36,Stock_Exchange,0.9423783517165352
1,192,RequirementsManagement,0.9422121419167544
1,129,Mobile_marketing,0.9408452597777184
1,181,db,0.9407728081750047
1,169,IBM_DB2,0.9383505386185749
1,160,RDBMS,0.9378564089618385
1,86,Digital_economy,0.9376770315204961
1,175,DSENG04_Relational_non-relational_databases,0.9375552434907701
1,93,Service-oriented modeling,0.9374402016503584
1,73,Octave,0.9372540376777238
1,118,Octave,0.9372540376777238
1,194,C,0.9354378809858438
1,133,Viral_marketing,0.9341971794779522
1,177,DB3,0.9323702912790973
1,92,Project management,0.9322103646641512
1,212,JavaScript,0.9319400929649774
1,193,C--,0.9309130250373345
1,142,Information_Retrieval,0.930516271455141
1,146,Information Retrieval,0.930516271455141
1,170,CouchDB,0.929877214695789
1,97,UndergraduateResearch,0.9293986048614521
1,11,Educational_specialist,0.929287571370473
1,81,E-commerce,0.9287478806101216
1,79,Software,0.9269796173999686
1,124,Software,0.9269796173999686
1,202,C++,0.9259917856987471
1,74,MATLAB,0.92572752642224
1,119,MATLAB,0.92572752642224
1,0,First_professional_degree,0.9243281793342645
1,27,FinanceCapitalism,0.9231256004997443
1,57,Distributed Computing,0.9224739290543812
1,63,Distributed_Computing,0.9224739290543812
1,28,CapitalMarket,0.9223517975828194
1,61,Grid_computing,0.9195346634579569
1,62,Grid computing,0.9195346634579569
1,164,Database2,0.9194018036322011
1,163,DB6,0.9179885742866916
1,151,Statistical method,0.9166317118742147
1,154,Statistical_method,0.9166317118742147
1,56,Human_resource_consulting,0.9165291875084194
1,99,IsOperationsResearchReallyResearch,0.9150179509604024
1,208,PL-SQL,0.9142369149736708
1,49,Executive_search,0.9129644164475126
1,216,R,0.9129290752239001
1,178,Database,0.9117375978858365
1,166,DB4,0.9116216111250364
1,87,Business communication,0.9113130074827958
1,47,Summary_Table_for_Statistical_Techniques,0.910687617402853
1,54,Employment_agency,0.9080550034562798
1,211,Software_architecture,0.9080540747393986
1,200,Objective-C,0.9068571051832617
1,67,JMP,0.9048845769351495
1,113,JMP,0.9048845769351495
1,201,Ruby,0.9032910232068382
1,55,Onboarding,0.9031923872289677
1,155,Apache_HBase,0.9029015948908874
1,199,C_Sharp,0.9025760295713928
1,204,Objective-J,0.9018252327040478
1,68,Git,0.9006051525548943
1,114,Git,0.9006051525548943
1,137,Supervised_Learning,0.9003756833352136
1,138,Supervised Learning,0.9003756833352136
1,209,Julia,0.8998634021761245
1,83,Types_of_e-commerce,0.8994459053075872
1,29,Mathematical_finance,0.8991991591760625
1,45,Correlation,0.8973867900664375
1,157,DB2,0.8973141976742781
1,165,MonetDB,0.8971767030607998
1,17,Biomedicine,0.8957204592380186
1,159,MySQL,0.8919763135163735
1,88,Business Management,0.8915486387489304
1,134,Video_commerce,0.8913687875309879
1,38,Stock_Trader,0.8913187711064305
1,205,PHP,0.8905960280710874
1,196,pbdR,0.8896999221776
1,140,Clustering,0.8896185489011442
1,39,A_Guide_to_Statistical_Techniques,0.8893030968660847
1,105,DSRM02_Systematic_study,0.8873670204535292
1,184,New_product_development,0.8864325975360279
1,180,PostgreSQL,0.8859899321061222
1,23,Mathematics,0.8848914185554719
1,12,Graduate_school,0.8848500635118913
1,58,Hortonworks,0.8827406062653427
1,72,Oracle Data Mining,0.8803211789577404
1,80,Oracle_Data_Mining,0.8803211789577404
1,117,Oracle Data Mining,0.8803211789577404
1,125,Oracle_Data_Mining,0.8803211789577404
1,89,Business,0.878728662298433
1,37,Finance,0.8784909497619369
1,102,RM3,0.8769171054807672
1,66,SAS,0.8761948348505108
1,112,SAS,0.8761948348505108
1,197,SAS,0.8761948348505108
1,1,Master's_degree_in_Europe,0.8748980181539828
1,26,Financial_economics,0.8702013965621703
1,215,Software_developer,0.870003277403577
1,90,Business Intelligence,0.8674232211746411
1,31,Corporate_finance,0.8672382191671627
1,156,MongoDB,0.8640886728539345
1,182,Data_warehouse,0.8615051265848855
1,64,Hadoop,0.8590459654099832
1,173,SPARQL,0.8586700193209953
1,94,Business Model,0.8536688674622098
1,167,Data_mart,0.8458331269435454
1,75,GATE,0.8438653391761691
1,120,GATE,0.8438653391761691
1,104,RM4,0.8381772187918223
1,5,Terminal_degree,0.8366416356569912
1,78,Mathematica,0.8329966352860484
1,123,Mathematica,0.8329966352860484
1,76,KNIME,0.8251757067662937
1,121,KNIME,0.8251757067662937
1,6,Doctor_of_Philosophy,0.8242141980592284
1,8,Master_degree,0.8218513914423856
1,143,Categorization,0.8213002043442919
1,77,Waffles,0.8187177860841472
1,122,Waffles,0.8187177860841472
1,2,Bachelor_degree,0.818327785785682
1,206,System_programming,0.8181891593748216
1,210,Python,0.8145769313382127
1,10,Engineer_degree,0.813066623984846
1,44,Important_Methods_For_Statistical_Data_Analysis,0.8069902320791935
1,101,RM5,0.8030943431228272
1,15,Master_of_Laws,0.7889477290409455
1,52,Human_resource_management,0.7877709668362609
1,195,Computer_Programming,0.785284012816344
1,40,StatisticalTechniques,0.7813248525792686
1,135,Unsupervised_learning,0.7718583911832373
1,149,Unsupervised learning,0.7718583911832373
1,213,Software_engineer,0.7671480479957957
1,9,European_Joint_Master_degree_in_Economics,0.7640666467172981
1,16,BiomedicalEngineers2,0.7637545462969308
1,60,Cloudera,0.7636287798185346
1,198,Programmer,0.7632681914572852
1,19,_BiomedicalEngineers,0.7607422644696137
1,188,CAD,0.7590631087940833
1,71,Weka,0.7572138139734794
1,116,Weka,0.7572138139734794
1,14,Professional_Science_Master's_Degree,0.7445745736622574
1,18,BiomedicalEngineering,0.7435292800329543
1,136,Statistics,0.7427079261930383
1,152,Classification,0.7398640880532135
1,145,Text mining,0.7361918500237912
1,148,Text_mining,0.7361918500237912
1,147,Predictive Analytics,0.7350376017063973
1,153,Predictive_Analytics,0.7350376017063973
1,20,Statistics,0.7350140066951434
1,41,Statistics,0.7350140066951434
1,70,SPSS,0.7259376145036991
1,115,SPSS,0.7259376145036991
1,13,Master_of_Engineering,0.7241011468215623
1,139,Data_mining,0.7238698065530742
1,150,Data mining,0.7238698065530742
1,4,Chemistry_Quality_Eurolabels,0.7167583476681227
1,7,Master_of_Science,0.7088347539962168
1,46,DataAnalytics,0.6832377198489306
1,24,Math_Stats_tools,0.6688104410686886
1,3,Master_of_Applied_Science,0.6564985216161182
1,141,Machine learning,0.6521250756674453
1,144,Machine_learning,0.6521250756674453
1,22,List_of_statistical_packages,0.594694456278557
1,69,List_of_statistical_packages,0.594694456278557
1,43,List_of_statistical_packages,0.5943461992607593
2,53,Employment_agencies,0.997164825714343
2,131,Meta-advertising,0.9969923770761654
2,51,Employment_websites,0.9962251810116254
2,30,Financial_instrument,0.9951209892119786
2,172,Databases,0.987304328162299
2,33,Financial_market_efficiency,0.9810573903386165
2,21,Lists_of_mathematics_topics,0.9763125483106734
2,190,Pro-innovation_bias,0.9760077193864914
2,34,FinancialRegulation,0.975554896795186
2,103,DSRM01_Scientific_method,0.9708310904566965
2,132,Television_advertisement,0.970355377344317
2,111,SS,0.9686858346738877
2,130,Interactive_advertising,0.9669699283029042
2,91,Job interview,0.9662182995755384
2,8,Master_degree,0.9635575466014766
2,137,Supervised_Learning,0.9601366392409786
2,138,Supervised Learning,0.9601366392409786
2,48,Executive_search_firms,0.9595584170462821
2,168,Microsoft_SQL_Server,0.9587027752457452
2,7,Master_of_Science,0.9573348101415228
2,214,Transact-SQL,0.9567763344455936
2,128,Advertising,0.9555989841077059
2,1,Master's_degree_in_Europe,0.9555092715305221
2,194,C,0.9554263541740233
2,171,Oracle_Database,0.9545312267837968
2,100,Secondary_research,0.9535194925646201
2,25,Financial_services,0.952803591053899
2,32,Financial_market,0.9518094958371212
2,193,C--,0.9510918679936546
2,208,PL-SQL,0.9481047622188687
2,73,Octave,0.9478646871259954
2,118,Octave,0.9478646871259954
2,134,Video_commerce,0.9468195820030291
2,108,RM1,0.9441326306265454
2,82,Online_marketplace,0.9431686617272427
2,101,RM5,0.9425092932860435
2,35,Investment_theory,0.9421418074262141
2,109,Primary_Research,0.9407775210783622
2,107,RMO,0.9407226919792984
2,84,E-commerce_credit_card_payment_system,0.9404572062366459
2,160,RDBMS,0.9402956615980033
2,151,Statistical method,0.9381742560518486
2,154,Statistical_method,0.9381742560518486
2,104,RM4,0.9367278370553085
2,166,DB4,0.9360057549774372
2,59,Cloud_Computing,0.9353284364464003
2,65,Cloud Computing,0.9353284364464003
2,202,C++,0.9350640485293901
2,210,Python,0.9347511303003385
2,97,UndergraduateResearch,0.9340697779120669
2,217,Computer_network,0.9338681550931074
2,209,Julia,0.9334535894997836
2,42,6_BASIC_STATISTICAL_TOOLS,0.9319618592642116
2,142,Information_Retrieval,0.9318028433305082
2,146,Information Retrieval,0.9318028433305082
2,13,Master_of_Engineering,0.9313291533412724
2,11,Educational_specialist,0.9303726811013077
2,9,European_Joint_Master_degree_in_Economics,0.9297699453540604
2,27,FinanceCapitalism,0.9295414129790135
2,213,Software_engineer,0.9295388969082731
2,10,Engineer_degree,0.9279702014081
2,177,DB3,0.9275526264373288
2,158,ODBMS,0.9274018759070798
2,12,Graduate_school,0.9246994241004195
2,102,RM3,0.9242622086268724
2,206,System_programming,0.9236598560655086
2,211,Software_architecture,0.9234719634599257
2,162,DB5,0.9218816230853787
2,106,DSRM06_Contribute_research_objectives,0.9217587154682638
2,98,RM2,0.921452409906959
2,6,Doctor_of_Philosophy,0.9213916852146836
2,45,Correlation,0.9203718110390887
2,161,DB1,0.9196617113189305
2,174,NoSQL,0.9195826445608636
2,93,Service-oriented modeling,0.917884259940606
2,37,Finance,0.9175472400659598
2,74,MATLAB,0.9131725424923449
2,119,MATLAB,0.9131725424923449
2,96,ScholarlyMethod,0.9124481589288596
2,2,Bachelor_degree,0.9110339752342841
2,189,MarketPenetration,0.9110140593415705
2,54,Employment_agency,0.9107833399781974
2,200,Objective-C,0.9091470220251703
2,173,SPARQL,0.9090617475152354
2,143,Categorization,0.9084621959180194
2,26,Financial_economics,0.9078521413672389
2,99,IsOperationsResearchReallyResearch,0.9074812105581769
2,204,Objective-J,0.9050411733358554
2,181,db,0.9036952447462233
2,135,Unsupervised_learning,0.9016805019242983
2,149,Unsupervised learning,0.9016805019242983
2,29,Mathematical_finance,0.9002431377530942
2,215,Software_developer,0.8984506449873861
2,23,Mathematics,0.8981013155419095
2,152,Classification,0.8978714197134621
2,163,DB6,0.8970808503594893
2,4,Chemistry_Quality_Eurolabels,0.8953244127531546
2,205,PHP,0.8938539753430438
2,216,R,0.8936182347659163
2,47,Summary_Table_for_Statistical_Techniques,0.8929074439271253
2,18,BiomedicalEngineering,0.8916268060700167
2,49,Executive_search,0.8904430767307476
2,3,Master_of_Applied_Science,0.8903081564927883
2,87,Business communication,0.8895607368060303
2,175,DSENG04_Relational_non-relational_databases,0.8889570275386235
2,15,Master_of_Laws,0.8856790784151494
2,110,FrascatiDefinitionofResearch,0.885268887524777
2,176,database,0.884986812389178
2,178,Database,0.8802922125486465
2,201,Ruby,0.879796173116816
2,38,Stock_Trader,0.8790855145056554
2,39,A_Guide_to_Statistical_Techniques,0.878514829757136
2,95,Corporate communication,0.8753766951554293
2,17,Biomedicine,0.8743316977914226
2,212,JavaScript,0.873604764731168
2,36,Stock_Exchange,0.8733218897962146
2,199,C_Sharp,0.8724304301175222
2,28,CapitalMarket,0.8693097859472307
2,207,Scala,0.8687465981197549
2,140,Clustering,0.8658797897867703
2,126,Co-marketing,0.8657072849142229
2,0,First_professional_degree,0.8656522680433717
2,179,Elasticsearch,0.864735872363464
2,86,Digital_economy,0.8627958092933767
2,188,CAD,0.862573464223834
2,94,Business Model,0.8619724001476434
2,22,List_of_statistical_packages,0.8610442370261074
2,69,List_of_statistical_packages,0.8610442370261074
2,43,List_of_statistical_packages,0.860568832535036
2,81,E-commerce,0.8602092517079802
2,61,Grid_computing,0.8586767910675561
2,62,Grid computing,0.8586767910675561
2,79,Software,0.8563434077516217
2,124,Software,0.8563434077516217
2,141,Machine learning,0.8559770210545549
